contig	organism	genus	size	plasmidness-original	plasmidness-pident_90	plasmidness-pident_95	original category	category-pident_90	GC_content	topology
GCF_037546845.1-NZ_CP148368.1	Escherichia coli	Escherichia	59663	0.9900655166897196	0.995730427470128	0.9962214084059736	plasmid	typical plasmid	0.4233109297219382	circular
GCF_037546845.1-NZ_CP148369.1	Escherichia coli	Escherichia	4072	0.9963257273389724	0.9953797854266846	0.996170945557566	plasmid	typical plasmid	0.4980353634577603	circular
GCF_037546845.1-NZ_CP148370.1	Escherichia coli	Escherichia	2678	0.9913126963764404	0.9954757583699212	0.9965396587228408	plasmid	typical plasmid	0.4637789395070948	circular
GCF_037549885.1-NZ_CP148374.1	Escherichia coli	Escherichia	5154068	0.0044730251491179	0.0041001192986921	0.0030307640245322	chromosome	typical chromosome	0.506850511091433	circular
GCF_037549885.1-NZ_CP148375.1	Escherichia coli	Escherichia	99606	0.8641061738038205	0.8891214361743203	0.913048156233526	plasmid	typical plasmid	0.5088348091480432	circular
GCF_037549885.1-NZ_CP148376.1	Escherichia coli	Escherichia	88569	0.6476262194100315	0.7023507348748448	0.694446609416507	plasmid	typical plasmid	0.5120753310977881	circular
GCF_037549885.1-NZ_CP148377.1	Escherichia coli	Escherichia	2689	0.996006078449559	0.9967014909251276	0.9957111699876172	plasmid	typical plasmid	0.4626255113425065	circular
GCF_037553545.1-NZ_CP148382.1	Escherichia coli	Escherichia	4698657	0.0013828342338919	0.0012152817346361	0.0010023933923426	chromosome	typical chromosome	0.5060460893399965	circular
GCF_037553545.1-NZ_CP148383.1	Escherichia coli	Escherichia	109107	0.9323766296307772	0.9499296248798416	0.98295528539045	plasmid	typical plasmid	0.4618127159577295	circular
GCF_037553545.1-NZ_CP148384.1	Escherichia coli	Escherichia	2689	0.9923758838656216	0.9904843229647464	0.9936404403159544	plasmid	typical plasmid	0.4603941985868353	circular
GCF_037553955.1-NZ_CP148385.1	Escherichia coli	Escherichia	4642256	0.0024753704660784	0.0022386655995337	0.0021292025923559	chromosome	typical chromosome	0.5056644872665359	circular
GCF_037553955.1-NZ_CP148386.1	Escherichia coli	Escherichia	69638	0.8127820150857171	0.8306945352330252	0.832643680181889	plasmid	typical plasmid	0.4852379448002527	circular
GCF_037553955.1-NZ_CP148387.1	Escherichia coli	Escherichia	67107	0.974812148097522	0.9754580592891255	0.9770931867517432	plasmid	typical plasmid	0.512375758117633	circular
GCF_037553955.1-NZ_CP148388.1	Escherichia coli	Escherichia	18207	0.7944660613830707	0.881096976413304	0.880650427490436	plasmid	typical plasmid	0.5555006316251991	circular
GCF_037553955.1-NZ_CP148389.1	Escherichia coli	Escherichia	5165	0.9995980845966904	0.999517674944116	0.999566168475198	plasmid	typical plasmid	0.4741529525653437	circular
GCF_037553955.1-NZ_CP148390.1	Escherichia coli	Escherichia	4487	0.7638669017562368	0.7652594979468135	0.7651294436932287	plasmid	typical plasmid	0.4769333630488077	circular
GCF_037555585.1-NZ_CP148391.1	Escherichia coli	Escherichia	4873564	0.007187525046654	0.0072226911359406	0.0070617335267878	chromosome	typical chromosome	0.5078829374150006	circular
GCF_037555585.1-NZ_CP148392.1	Escherichia coli	Escherichia	92797	0.90859062866806	0.9137816412185078	0.9412225976348084	plasmid	typical plasmid	0.4712544586570686	circular
GCF_037555585.1-NZ_CP148393.1	Escherichia coli	Escherichia	44611	0.0256499498309911	0.0251401897928198	0.0263195291653665	plasmid	intermediate replicon	0.4937347291026877	circular
GCF_037555585.1-NZ_CP148394.1	Escherichia coli	Escherichia	19141	0.0120438747657227	0.0122372796542441	0.0122800877106331	plasmid	intermediate replicon	0.5422391724570295	circular
GCF_037555585.1-NZ_CP148395.1	Escherichia coli	Escherichia	2637	0.0291476011604735	0.0283993933059535	0.0310663176304268	plasmid	intermediate replicon	0.4091770951839211	circular
GCF_037555585.1-NZ_CP148396.1	Escherichia coli	Escherichia	1830	0.028779788176055	0.0226544599594912	0.0197600586341481	plasmid	intermediate replicon	0.4612021857923497	circular
GCF_037555585.1-NZ_CP148397.1	Escherichia coli	Escherichia	1331	0.1565141548259078	0.1534995571365282	0.1506193257923124	plasmid	intermediate replicon	0.5274229902329076	circular
GCF_037557155.1-NZ_CP148398.1	Escherichia coli	Escherichia	4767769	0.0023982879548783	0.0021563585605581	0.0021178210476905	chromosome	typical chromosome	0.5070272909614538	circular
GCF_037557155.1-NZ_CP148399.1	Escherichia coli	Escherichia	73668	0.0027448824425319	0.0026748749306375	0.0027271291098933	plasmid	intermediate replicon	0.5150404517565292	circular
GCF_037557155.1-NZ_CP148400.1	Escherichia coli	Escherichia	55211	0.0244690071696555	0.0245629556762687	0.028111274668578	plasmid	intermediate replicon	0.5011139084602706	circular
GCF_037558665.1-NZ_CP148401.1	Escherichia coli	Escherichia	5218873	0.0084720706129615	0.0083188994337921	0.0072898054657944	chromosome	typical chromosome	0.5066283467714198	circular
GCF_037558665.1-NZ_CP148402.1	Escherichia coli	Escherichia	89231	0.8700359648361922	0.8949813880763973	0.9077567795382812	plasmid	typical plasmid	0.5055866234828703	circular
GCF_037558665.1-NZ_CP148403.1	Escherichia coli	Escherichia	39005	0.9542342644983096	0.9568581485670076	0.9569112291783202	plasmid	typical plasmid	0.4161261376746571	circular
GCF_037558665.1-NZ_CP148404.1	Escherichia coli	Escherichia	38114	0.9994942443241008	0.9996577765829732	0.9999189482632218	plasmid	typical plasmid	0.3990921970929317	circular
GCF_037560265.1-NZ_CP148405.1	Escherichia coli	Escherichia	4964856	0.0060557701258648	0.005737424001805	0.0053894660018469	chromosome	typical chromosome	0.5053195903365576	circular
GCF_037560265.1-NZ_CP148406.1	Escherichia coli	Escherichia	109058	0.8034001973156367	0.8100627232579827	0.8248821103625283	plasmid	typical plasmid	0.4996240532560655	circular
GCF_037560265.1-NZ_CP148407.1	Escherichia coli	Escherichia	103232	0.8662095202209331	0.8655224190875279	0.8809886486607703	plasmid	typical plasmid	0.4900321605703658	circular
GCF_037560265.1-NZ_CP148408.1	Escherichia coli	Escherichia	99404	0.8989207280466729	0.9146854027190991	0.9235164106152844	plasmid	typical plasmid	0.4780391131141604	circular
GCF_037561805.1-NZ_CP148409.1	Escherichia coli	Escherichia	5201036	0.0110517335391305	0.0106689145680303	0.0098594327209654	chromosome	typical chromosome	0.5047132917364925	circular
GCF_037561805.1-NZ_CP148410.1	Escherichia coli	Escherichia	103492	0.8647754192752194	0.8642566972836875	0.8823673920625678	plasmid	typical plasmid	0.4910331233332045	circular
GCF_037561805.1-NZ_CP148411.1	Escherichia coli	Escherichia	96102	0.9108745590786688	0.929195714871538	0.9518076631981184	plasmid	typical plasmid	0.4807600258059145	circular
GCF_037561805.1-NZ_CP148412.1	Escherichia coli	Escherichia	4585	0.99973177215656	0.9998063808589678	0.9995923610846248	plasmid	typical plasmid	0.4743729552889858	circular
GCF_037561805.1-NZ_CP148413.1	Escherichia coli	Escherichia	3372	1.0	1.0	1.0	plasmid	typical plasmid	0.5516014234875445	circular
GCF_037561805.1-NZ_CP148414.1	Escherichia coli	Escherichia	2415	0.502668975300719	0.8066855238857452	1.0	plasmid	typical plasmid	0.4579710144927536	circular
GCF_037561805.1-NZ_CP148415.1	Escherichia coli	Escherichia	2089	0.9900902882609371	0.989890549216036	0.9897770405915596	plasmid	typical plasmid	0.4710387745332695	circular
GCF_037563415.1-NZ_CP148416.1	Escherichia coli	Escherichia	5444797	0.0083774729007093	0.0082085347897712	0.007817028321211	chromosome	typical chromosome	0.5049086311206827	circular
GCF_037563415.1-NZ_CP148417.1	Escherichia coli	Escherichia	101231	0.9147974723268196	0.9317844303308565	0.9396273404635068	plasmid	typical plasmid	0.4741630528197884	circular
GCF_037563415.1-NZ_CP148418.1	Escherichia coli	Escherichia	93084	0.9222938541856648	0.9221367540617268	0.924177009376001	plasmid	typical plasmid	0.5369773537879764	circular
GCF_037563415.1-NZ_CP148419.1	Escherichia coli	Escherichia	6649	0.9810785436350412	0.9827867560624864	0.9856160889282424	plasmid	typical plasmid	0.496766431042262	circular
GCF_037563415.1-NZ_CP148420.1	Escherichia coli	Escherichia	5098	0.9997419460593094	0.9998222922467525	0.9995002529945062	plasmid	typical plasmid	0.4660651235778736	circular
GCF_037563415.1-NZ_CP148421.1	Escherichia coli	Escherichia	3915	0.9971922362611892	0.9975374735700874	0.995522378257321	plasmid	typical plasmid	0.4298850574712644	circular
GCF_037563415.1-NZ_CP148422.1	Escherichia coli	Escherichia	1551	0.9934651733995236	0.9931279244076048	0.9965759607701724	plasmid	typical plasmid	0.5164410058027079	circular
GCF_037565025.1-NZ_CP148423.1	Escherichia coli	Escherichia	4881926	0.0054604916355569	0.0050415791069166	0.0050727999371446	chromosome	typical chromosome	0.5065713818685494	circular
GCF_037565025.1-NZ_CP148424.1	Escherichia coli	Escherichia	91103	0.7679234254786901	0.7557532238376471	0.7093722528437271	plasmid	typical plasmid	0.4430370020745749	circular
GCF_037565025.1-NZ_CP148425.1	Escherichia coli	Escherichia	4814	0.9570307914076764	0.9242333781028338	0.9257177325639836	plasmid	typical plasmid	0.4493144993768176	circular
GCF_037566655.1-NZ_CP148426.1	Escherichia coli	Escherichia	5304263	0.0093185974013373	0.0093830056820752	0.0092758337827298	chromosome	typical chromosome	0.5043196387509443	circular
GCF_037568285.1-NZ_CP148427.1	Escherichia coli	Escherichia	5343439	0.0085556383973753	0.0081492604107764	0.0079539297907794	chromosome	typical chromosome	0.5055581246459443	circular
GCF_037568285.1-NZ_CP148428.1	Escherichia coli	Escherichia	82725	0.9315017264179034	0.9414790251113044	0.942603470463746	plasmid	typical plasmid	0.5143789664551224	circular
GCF_037568285.1-NZ_CP148429.1	Escherichia coli	Escherichia	13431	0.9980158710126446	0.9981851707280333	0.999213834775888	plasmid	typical plasmid	0.4544709999255454	circular
GCF_037568285.1-NZ_CP148430.1	Escherichia coli	Escherichia	12152	0.0106351130913846	0.0045383070763938	0.0050308509961249	plasmid	intermediate replicon	0.4741606319947333	circular
GCF_037568285.1-NZ_CP148431.1	Escherichia coli	Escherichia	9640	0.999731667995289	0.9998155569850462	0.9995476711953954	plasmid	typical plasmid	0.4725103734439834	circular
GCF_037568285.1-NZ_CP148432.1	Escherichia coli	Escherichia	4452	0.1425423261083939	0.1520379445806096	0.1649624804404263	plasmid	intermediate replicon	0.4330637915543576	circular
GCF_037568285.1-NZ_CP148433.1	Escherichia coli	Escherichia	4122	0.0425961953933725	0.0440438047644284	0.0439970628210721	plasmid	intermediate replicon	0.4444444444444444	circular
GCF_037568285.1-NZ_CP148434.1	Escherichia coli	Escherichia	2162	0.0129517368323092	0.0141612364643912	0.030990066661881	plasmid	intermediate replicon	0.4361702127659574	circular
GCF_037569855.1-NZ_CP148435.1	Escherichia coli	Escherichia	5073887	0.0061181136732335	0.0058249306646499	0.0050144169151412	chromosome	typical chromosome	0.5031296518822749	circular
GCF_037569855.1-NZ_CP148436.1	Escherichia coli	Escherichia	94229	0.9182728855068104	0.917477062253632	0.9180324454113012	plasmid	typical plasmid	0.5314499782444895	circular
GCF_037569855.1-NZ_CP148437.1	Escherichia coli	Escherichia	59285	0.680791279406111	0.7292672884692685	0.7394868903592707	plasmid	typical plasmid	0.4854853672935818	circular
GCF_037569855.1-NZ_CP148438.1	Escherichia coli	Escherichia	9354	0.7679566252158249	0.7786500928017386	0.7887721440576316	plasmid	typical plasmid	0.5039555270472525	circular
GCF_037569855.1-NZ_CP148439.1	Escherichia coli	Escherichia	5330	0.9936536115216	0.9946784378851412	0.9942369707319904	plasmid	typical plasmid	0.4454033771106941	circular
GCF_037571465.1-NZ_CP148440.1	Escherichia coli	Escherichia	5254009	0.0084317905127354	0.0084073548942543	0.0081975150536745	chromosome	typical chromosome	0.5045400569355706	circular
GCF_037571465.1-NZ_CP148441.1	Escherichia coli	Escherichia	141648	0.8406471362058608	0.8501078162604174	0.8618573938267713	plasmid	typical plasmid	0.505252456794307	circular
GCF_037571465.1-NZ_CP148442.1	Escherichia coli	Escherichia	109962	0.8056164529308408	0.8195486715992726	0.8395766559320238	plasmid	typical plasmid	0.4703261126570997	circular
GCF_037571465.1-NZ_CP148443.1	Escherichia coli	Escherichia	100245	0.8352323718737927	0.8343601435760525	0.8481679031791953	plasmid	typical plasmid	0.4885530450396528	circular
GCF_037571465.1-NZ_CP148444.1	Escherichia coli	Escherichia	2835	0.9841814133164892	0.9914502833164356	0.9989930717053884	plasmid	typical plasmid	0.4850088183421516	circular
GCF_037572835.1-NZ_CP148445.1	Escherichia coli	Escherichia	5240479	0.0092079251539274	0.0089535408365922	0.0085939932166531	chromosome	typical chromosome	0.5040058361077299	circular
GCF_037572835.1-NZ_CP148446.1	Escherichia coli	Escherichia	107390	0.8579173338992047	0.857223009487917	0.8723268066595944	plasmid	typical plasmid	0.4894217338672129	circular
GCF_037572835.1-NZ_CP148447.1	Escherichia coli	Escherichia	93030	0.9021447301660284	0.9102243649432692	0.9321517119786956	plasmid	typical plasmid	0.4801999355046759	circular
GCF_037572835.1-NZ_CP148448.1	Escherichia coli	Escherichia	60769	0.9832506226033236	0.9834717218769464	0.98530130559246	plasmid	typical plasmid	0.5201500765192779	circular
GCF_037572835.1-NZ_CP148449.1	Escherichia coli	Escherichia	5045	0.9978436210868824	0.9973523670255724	0.9965239836772652	plasmid	typical plasmid	0.4935579781962338	circular
GCF_037572835.1-NZ_CP148450.1	Escherichia coli	Escherichia	4788	0.9978674593033632	0.9982272998970468	1.0	plasmid	typical plasmid	0.4287802840434419	circular
GCF_037572835.1-NZ_CP148451.1	Escherichia coli	Escherichia	2835	0.985397867321462	0.9926488300958376	0.9988987050502618	plasmid	typical plasmid	0.4850088183421516	circular
GCF_037572835.1-NZ_CP148452.1	Escherichia coli	Escherichia	2089	0.9900902882609371	0.989890549216036	0.9897770405915596	plasmid	typical plasmid	0.4710387745332695	circular
GCF_037573545.1-NZ_CP148453.1	Escherichia coli	Escherichia	5430788	0.0082332691817544	0.0080513488402057	0.0076956661703351	chromosome	typical chromosome	0.5049762575891381	circular
GCF_037573545.1-NZ_CP148454.1	Escherichia coli	Escherichia	80176	0.9292955701016414	0.9294832180098862	0.9309455082453806	plasmid	typical plasmid	0.5301711235282379	circular
GCF_037573545.1-NZ_CP148455.1	Escherichia coli	Escherichia	70041	0.8681014634982939	0.869185192450783	0.8758087593634722	plasmid	typical plasmid	0.5341014548621522	circular
GCF_037573545.1-NZ_CP148456.1	Escherichia coli	Escherichia	5631	0.9983127791576276	0.998403554163944	0.9993255261123296	plasmid	typical plasmid	0.4738057183448765	circular
GCF_037573545.1-NZ_CP148457.1	Escherichia coli	Escherichia	4936	0.9962535950015772	0.9987143544540908	0.9990377098825752	plasmid	typical plasmid	0.4785251215559157	circular
GCF_037573545.1-NZ_CP148458.1	Escherichia coli	Escherichia	3915	0.9972716701452364	0.9966726499947004	0.9964432498373696	plasmid	typical plasmid	0.4298850574712644	circular
GCF_037573545.1-NZ_CP148459.1	Escherichia coli	Escherichia	3589	0.9689322493051324	0.9961251229499298	0.9942044160206436	plasmid	typical plasmid	0.4335469490108665	circular
GCF_037573545.1-NZ_CP148460.1	Escherichia coli	Escherichia	1551	0.9934651733995236	0.9931279244076048	0.9965759607701724	plasmid	typical plasmid	0.5164410058027079	circular
GCF_037574055.1-NZ_CP148461.1	Escherichia coli	Escherichia	5152788	0.0068403122228702	0.0065503267603551	0.0058514715272182	chromosome	typical chromosome	0.5050902540527574	circular
GCF_037574055.1-NZ_CP148462.1	Escherichia coli	Escherichia	134750	0.8391531463537438	0.8445861631742961	0.8564751811417817	plasmid	typical plasmid	0.5065306122448979	circular
GCF_037575085.1-NZ_CP148463.1	Escherichia coli	Escherichia	5190500	0.0066749362104738	0.0063945441761248	0.0058186156469156	chromosome	typical chromosome	0.5049700414218283	circular
GCF_037575085.1-NZ_CP148464.1	Escherichia coli	Escherichia	135576	0.8392418913465562	0.8443859496627558	0.8564471230927835	plasmid	typical plasmid	0.5066088393225939	circular
GCF_037575085.1-NZ_CP148465.1	Escherichia coli	Escherichia	98504	0.921111373811961	0.929428006604963	0.9305001210122558	plasmid	typical plasmid	0.5125172581824088	circular
GCF_037575275.1-NZ_CP148466.1	Escherichia coli	Escherichia	5486274	0.0103081336017137	0.0097112370795891	0.0095741918600099	chromosome	typical chromosome	0.5053455222980113	circular
GCF_037575275.1-NZ_CP148467.1	Escherichia coli	Escherichia	106456	0.8752078378450371	0.8888063889139185	0.893021073927711	plasmid	typical plasmid	0.4889531825355076	circular
GCF_037575275.1-NZ_CP148468.1	Escherichia coli	Escherichia	98504	0.92111137717362	0.929427471294601	0.9305002316583556	plasmid	typical plasmid	0.512527410054414	circular
GCF_037575275.1-NZ_CP148469.1	Escherichia coli	Escherichia	8214	0.7884904518720564	0.7868402452903216	0.7881970823959001	plasmid	typical plasmid	0.4870952033114195	circular
GCF_037575275.1-NZ_CP148470.1	Escherichia coli	Escherichia	4237	0.9989329799267728	0.999078032538136	1.0	plasmid	typical plasmid	0.4078357328298324	circular
GCF_037575275.1-NZ_CP148471.1	Escherichia coli	Escherichia	3282	0.9002627879237841	0.9949827952617912	0.9975823200086475	plasmid	typical plasmid	0.4609993906154783	circular
GCF_037575275.1-NZ_CP148472.1	Escherichia coli	Escherichia	3126	0.9962088551306788	0.9959773265753934	1.0	plasmid	typical plasmid	0.4532949456174024	circular
GCF_037575275.1-NZ_CP148473.1	Escherichia coli	Escherichia	1902	0.9963781534980466	0.996405215136375	1.0	plasmid	typical plasmid	0.4384858044164038	circular
GCF_037575825.1-NZ_CP148493.1	Escherichia coli	Escherichia	5371873	0.010356085789676	0.009451473375561	0.0078342979637549	chromosome	typical chromosome	0.5041241667477991	circular
GCF_037575825.1-NZ_CP148494.1	Escherichia coli	Escherichia	142496	0.840735762710228	0.850129820084883	0.8618293453596874	plasmid	typical plasmid	0.5053755894902313	circular
