plasmid_id	size	source_type	ecosystem	host_taxonomy	genus	putatively_complete	topology	plasmidness-original	plasmidness-pident_90	plasmidness-pident_95	category-pident_90	predicted_mobility	AMR_type
IMGPR_plasmid_3300029472_000012	29520	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.8870289632797947	0.9553133673889556	0.9540990062934168	typical plasmid	non-mobilizable	AMR
IMGPR_plasmid_3300011214_000007	18788	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9848692470985072	0.9927268435071592	0.9907914404866384	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300012253_000008	18457	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.8481941361675412	0.8580939043458803	0.8666402624028461	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011132_000003	25719	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9411277468475914	0.9527297915317272	0.9530989778542422	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300016649_000008	23065	Metagenome	Environmental;Aquatic;Freshwater;Lake	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.857845579923602	0.8593401634835751	0.8738679436223439	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011836_000007	23736	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9314576026441662	0.9874227493937204	0.9865877815114756	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300011906_000008	18254	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.8470933294366909	0.879003870440635	0.9010678731322124	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011919_000013	13955	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9893043215107916	0.9928344657014522	0.9944583252546242	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011232_000004	10076	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	Klebsiella	No	Linear	0.99571437764105	0.9973271386671116	0.9979789599420368	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300042262_000019	40063	Metagenome	Engineered;Bioreactor;MBR (Membrane bioreactor);Sludge	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9435546320266904	0.8972540724233496	0.992824690518093	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011786_000002	88525	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	Klebsiella	No	Linear	0.9322501905662606	1.0	1.0	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300011204_000005	98977	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9358367515130328	0.9574697843667476	0.9622085562952292	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300014918_000010	50508	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	Klebsiella	No	Linear	0.9299793450110706	0.9352460348755663	0.9378027095449932	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_021469	168578	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.848518811533408	0.8964063014998237	0.9034930031817834	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_021476	187720	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.874367115013583	0.8960850614489716	0.9065702085590288	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_021479	127188	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.9083354319972334	0.9108694043020744	0.9281859016646614	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_021484	209281	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.8802177715925322	0.9045922268743154	0.9124677255856878	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_021487	209146	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.8810515939816929	0.9044315318700672	0.91383043805889	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_021489	209201	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.8816558690764402	0.9044562008689538	0.9133257695302782	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_021491	169720	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.9245169013482532	0.9452297364059206	0.9535069061469637	typical plasmid	conjugative	AMR
IMGPR_plasmid_3300053491_021494	209235	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.8808189931708157	0.9042422511291596	0.915891625888832	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_021495	155134	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.8486975539418703	0.9016130747605008	0.9090553655336768	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_021496	209242	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.8818726698646671	0.9049342167821216	0.9124666651637908	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_021507	155020	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.8484575292161308	0.901776908191682	0.9151832594194276	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_021514	169673	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.922659330460353	0.9517276346780816	0.9534070101378772	typical plasmid	conjugative	AMR
IMGPR_plasmid_3300053491_021519	169599	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.922495429971327	0.9516676579271948	0.9540899981985844	typical plasmid	conjugative	AMR
IMGPR_plasmid_3300053491_021525	181809	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.9396258520297764	0.9444892561844644	0.9480619409448926	typical plasmid	conjugative	AMR
IMGPR_plasmid_3300053491_021528	153795	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.8431278183571495	0.890435668888764	0.902560866125038	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300029133_000014	13265	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	Klebsiella	No	Linear	0.8690644845720629	0.8754100514949829	0.8427442566795637	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029155_000008	24893	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.680785880076354	0.689378121570817	0.6890105344748975	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029726_000038	17407	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9417234183625576	0.9546921947931792	0.9549129397142658	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029157_000027	12026	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.972200497074378	0.9725200928635688	0.9750651066484884	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300023493_000013	15025	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9905748891145408	0.9940271018791036	0.9978222147825492	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300005261_000005	8571	Metagenome	Environmental;Aquatic;Freshwater;Sediment	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	Klebsiella	No	Linear	0.9936699515916584	0.9983544129804182	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029144_000003	15893	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.866135186001591	0.8808368574535719	0.882142026788884	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029138_000013	13189	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.841114548281706	0.8615118448666091	0.903607601580836	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300042337_000007	7390	Metagenome	Environmental;Aquatic;Freshwater;Lake;Epilimnion/Euphotic zone	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella ornithinolytica	Klebsiella	No	Linear	0.595944535860591	0.5341832750914628	0.8384077582318448	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029450_000007	11700	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9739120720954618	0.9850279624528544	0.9799887057860632	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029170_000029	7416	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.993552085185467	0.9943541886759094	0.9940747986128629	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011712_000005	7278	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.911049450886243	0.9699109556596796	0.981402250683669	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029473_000015	6686	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9932256106456157	0.9941165385316454	0.9923557303663556	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300048920_000032	5989	Metagenome	Host-associated;Plants;Roots	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9929220658449	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029111_000017	6676	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9912026154333066	0.9907675825560062	0.9926592753910594	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300042206_000018	35035	Metagenome	Engineered;Bioreactor;MBR (Membrane bioreactor);Sludge	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9567533997005876	0.925997844100755	0.988903794319687	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011506_000003	108565	Metagenome	Engineered;Built environment;City;Subway;Plastic surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	Klebsiella	No	Linear	0.9336038812689854	0.9902444879473596	0.993066199257861	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_023084	117543	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.93498832712601	0.9346464360745144	0.9799569988726778	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300053491_023091	166878	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.8269836911254583	0.8720670527104211	0.90180327416839	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300053491_023093	165536	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.8498036345749594	0.8951230368901504	0.901848610269919	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300011751_000001	33217	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.4959116477833312	0.5012382098646864	0.5049801675201367	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300053491_023114	153813	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	Yes	Direct terminal repeat	0.8367016380884723	0.8905116372892485	0.9023661285284283	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300011525_000004	47500	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.8019195434762546	0.928522245461129	0.8793987530045468	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300011952_000011	134832	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.8421575842733419	0.8456098342673437	0.8448891555275665	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300011627_000003	50070	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	Klebsiella	No	Linear	0.96659512732254	0.9734960559094208	0.9825298048758362	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300030442_000014	18721	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.9166630832612802	0.912039205594074	0.9037470548609006	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300044610_000003	14597	Metagenome	Environmental;Aquatic;Freshwater;Lake;Epilimnion/Euphotic zone	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella ornithinolytica	Klebsiella	No	Linear	0.7102128321015273	0.7063558005453774	0.8651333166004411	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300030033_000005	18572	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Klebsiella	No	Linear	0.871009176599235	0.8835370882113205	0.8846514559637055	typical plasmid	non-mobilizable	non-AMR
